"","InfantID","startsec","endsec","addressee","intensity","meanf0Hz","meanf0mel","stdf0mel","stdf0Hz"
"48","WW04",11920.426,11921.149,"T",77.1044885106723,199.307416494069,165.977540926655,66.5998215710088,95.2662126499982
"49","WW04",11921.44,11921.98,"T",66.1817908727201,305.744755869213,241.003253866826,50.0801367932848,72.9255591068151
"50","WW04",11922.05,11922.482,"U",73.8488203987675,382.505096255808,290.322948648853,7.76834801465344,13.0450822225642
"51","WW04",11922.798,11923.106,"N",70.7705412424036,149.237115711881,132.032189364473,2.9134050768078,3.70706268731131
"52","WW04",11923.74,11924.039,"T",69.7147351853935,374.793564447887,285.726600107871,9.77702906560789,16.3168479821503
"53","WW04",11925.636,11926.689,"T",75.8982040017412,210.899163407104,176.65339615431,44.7026137325865,65.6277645539445
"54","WW04",11928.071,11929.503,"T",77.6047729735506,334.512967286733,248.294914455897,116.384255161547,205.671348792206
"55","WW04",11929.503,11930.219,"U",68.9746196898897,382.091998498615,285.480679848341,70.7142568252026,129.928942803621
"56","WW04",11930.726,11932.293,"T",76.374797366075,189.243199849921,162.550368814919,9.96080879371617,13.3612782542685
"57","WW04",11935.5,11937.377,"T",74.8926945992784,276.464465394635,218.638187661854,73.1822198642844,128.245324573055
"58","WW04",11937.531,11939.435,"T",77.7365645126504,317.662701835867,243.548520312477,87.6178542157248,145.869686612937
"59","WW04",11939.895,11940.986,"N",71.6896196274277,202.761186021021,169.523828847705,58.7182298325204,80.5573143171932
"60","WW04",11940.986,11943.708,"T",74.4331842682136,306.150631672013,235.310542259548,95.1622821619776,144.821213927264
"61","WW04",11944.4,11947.062,"T",74.7929722970862,405.706891453933,302.150409493559,43.8317511708382,76.5906865239941
"62","WW04",11947.36,11949.309,"T",77.2459126196246,213.15211084971,171.480989777537,90.4906852144301,159.313465127847
"63","WW04",11949.711,11950.966,"N",67.7882300180196,402.022517809681,300.47011810821,36.177394063726,72.9122632171591
"64","WW04",11951.88,11952.68,"T",73.7077694228364,410.489542714961,297.741790478178,95.2283959078799,191.667880937852
"65","WW04",11954.4,11955.232,"N",62.8035840192664,348.072067210676,266.535487153577,59.1315248738451,98.1193910893786
"66","WW04",11969.18,11969.946,"T",73.8042388200635,234.599855766528,190.707363203319,72.5775442329748,104.732871493493
"67","WW04",11972.113,11972.711,"N",66.0508949152679,421.422179968325,312.707237606382,13.2647698439764,23.4746224473303
"68","WW04",11977.751,11980.206,"T",73.4262085596773,296.142293094807,234.392108903605,51.5035558718251,86.6239238038635
"69","WW04",11980.88,11981.439,"T",65.0376053014654,254.187137156132,208.951659058486,1.10501512708521,1.61499219035688
"70","WW04",11985.743,11987.445,"N",75.0878713180399,300.190974214387,226.234210958155,117.502076683369,201.445949166804
"71","WW04",11990.291,11992.293,"N",71.5683471834574,143.023202729266,124.350548273072,53.3931997687581,75.5071488817581
"72","WW04",11993.565,11995.008,"N",61.4151231562438,348.199780086714,267.718886152291,47.5478251330828,78.5388716240007
"73","WW04",11995.06,11996.365,"T",76.8055962432132,175.361221508746,141.305136943361,101.475983286822,170.387072428591
"74","WW04",11999.65,12000.524,"N",70.1114568055393,367.266939914569,263.530390099715,142.997904706874,237.639701491601
"75","WW04",12000.524,12001.734,"T",73.4833617747119,358.679190476243,269.83104632743,86.5377866001251,129.452968110167
"76","WW04",12001.986,12003.337,"N ",67.523611179502,114.889460324158,102.967811154325,37.5740321552386,51.0267734817638
"77","WW04",12003.337,12003.339,"T",NA,NA,NA,NA,NA
"78","WW04",12003.339,12004.66,"T",68.6239498028094,227.272600720714,183.964883547497,83.7246831070203,117.371662869316
"79","WW04",12004.901,12005.777,"T",76.4989696783179,444.733422500375,325.476803097246,21.8064531476276,39.9216625190138
"80","WW04",12008.175,12009.194,"N",74.3727624914631,484.87735225948,324.875431957927,161.637340814466,292.306290239533
"81","WW04",12009.505,12010.926,"N",71.2266888057407,153.075957563363,127.119461907429,86.6814865857562,141.080812731134
"82","WW04",12010.926,12011.636,"T",69.3988510015241,338.789342339976,263.262033436286,27.9108154027432,45.9546307720585
"83","WW04",12012.27,12013.323,"N",73.1397961435529,261.591910668427,202.270546708816,115.589667187536,169.288253687273
"84","WW04",12015.796,12017.115,"N",73.5773347128517,330.438886653841,248.051774191645,110.192151467408,172.181517118562
"85","WW04",12017.471,12021.608,"N",73.7807954616626,355.631639957975,260.024470010483,123.64553740489,213.151352421878
"86","WW04",12022.951,12024.134,"N",70.8136030247075,334.921308880057,258.667498185039,57.2670532768547,90.2948437445602
"87","WW04",12025.328,12026.997,"T",76.890852574228,434.539311406868,316.068010564359,68.3917935679846,121.61371323173
"88","WW04",12028.66,12030.075,"T",75.1672508349308,444.068958271191,322.912235347266,51.9459919904083,105.887031342317
"89","WW04",12034.543,12036.4,"N",71.5998189048583,283.870862393888,224.011770996494,73.3711122223166,112.476341695586
"90","WW04",12036.4,12038.719,"T",72.6669926881808,425.535474082881,311.922249262188,60.7994246640059,104.198700982042
